"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x565320213","x1481382885068537856",2022-01-12 21:49:37,"alessa_il","吉村知事@hiroyoshimura 、
松井市長@gogoichiro 、
IR(カジノ)計画案のパブコメ意見をするために、経済効果試算の元データを速やかに情報公開請求しましたが、本日、市が2/7までの公開延期通知を出してきました。
パブコメ期限が1/21までなので間に合いません。パブコメ期限も延長してください。続→ https://t.co/69FFSZGA0i","Twitter for Android",140,,,,FALSE,TRUE,0,1610,,,,,,,,,,,,,,,,"x1054748807873753088 x145599783 x134715633","oishiakiko hiroyoshimura gogoichiro","ja",,,,,,,,,,,,,,,,"x1481091632074489859","吉村知事@hiroyoshimura 、
松井市長@gogoichiro 、
IR(カジノ)計画案のパブコメ意見をするために、経済効果試算の元データを速やかに情報公開請求しましたが、本日、市が2/7までの公開延期通知を出してきました。
パブコメ期限が1/21までなので間に合いません。パブコメ期限も延長してください。続→ https://t.co/69FFSZGA0i",2022-01-12 02:32:17,"Twitter for iPhone",2579,1610,"x1054748807873753088","oishiakiko","大石あきこ れいわ新選組 衆議院議員(大阪５区)",60426,825,12660,"大阪市淀川区,東淀川,西淀川,此花/Japan","2021.10.31- れいわ新選組 衆議院議員(大阪5区)／コロナ脱却給付金／消費税は廃止／介護保育の月給10万アップ／社会保険負担軽減／子ども手当・月3万円／安定雇用1000万人／あかん都構想・カジノ／反緊縮<U+0001F339>https://t.co/3p4hDvShbL／サポーター募集",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alessa_il/status/1481382885068537856","Alessa Stella","彼岸を臨む河の淵","占いと世間のこと","https://t.co/zYJOiO7lQs",FALSE,683,403,26,77117,32540,2012-04-28 07:17:29,FALSE,"https://t.co/zYJOiO7lQs","http://alessa-stars.jugem.jp/",,"https://pbs.twimg.com/profile_banners/565320213/1587996708","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1274644165066756096/JZ9Aa39i_normal.jpg"
"x969986058","x1481382880446009344",2022-01-12 21:49:36,"Liberty8822","さらに、ざっくりと単純に示すことが好きな人と七面倒くさく複雑に示す人がいる。八百長はなぜ起きたのか、なぜ貧しい人と豊かな人がいるのか、日銀の金融政策をどう評価するかと問題提起が広く、経済学は全く違う多数の分野が入り混じっている。","Twitter for iPhone",114,"x1481381496397045761","x969986058","Liberty8822",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Liberty8822/status/1481382880446009344","Minoru Daijo","London, England","Financial Market | ESG",,FALSE,639,391,0,223,4537,2012-11-25 12:57:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/969986058/1611171437","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1422026797072355330/cpzQ8IM7_normal.jpg"
"x969986058","x1481381496397045761",2022-01-12 21:44:06,"Liberty8822","経済学の複雑さに関して、壮大な問題を考える人と身近な問題を考える人がいて、数学や理論で考える人とデータや現実を見て考える人がいて、

[成田悠輔] 経済学と物理学バラエティーに富んだ研究者たち https://t.co/x5NcUfziKd via @YouTube","Twitter for iPhone",133,,,,FALSE,FALSE,0,0,,,,,"youtu.be/OtvykRw_n9c","https://t.co/x5NcUfziKd","https://youtu.be/OtvykRw_n9c",,,,,,,,,"x10228272","YouTube","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Liberty8822/status/1481381496397045761","Minoru Daijo","London, England","Financial Market | ESG",,FALSE,639,391,0,223,4537,2012-11-25 12:57:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/969986058/1611171437","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1422026797072355330/cpzQ8IM7_normal.jpg"
"x116699050","x1481382863950192642",2022-01-12 21:49:32,"sasuraukame","日本の財政赤字が膨み、債務対GDP比が世界一なのは公共事業のせいでも、高齢者のせいでも、人口減少のせいでもない。
90年代に入ってからの日本の政治家や官僚、学者連中が「経済成長よりも財政再建を優先させる」という間違った判断をし続けたせいです。
その結果、さらに赤字は拡大していきました。","Twitter for Android",139,,,,FALSE,TRUE,0,52,,,,,,,,,,,,,,,,"x252831977","tomoya_1973","ja",,,,,,,,,,,,,,,,"x1481196838435037187","日本の財政赤字が膨み、債務対GDP比が世界一なのは公共事業のせいでも、高齢者のせいでも、人口減少のせいでもない。
90年代に入ってからの日本の政治家や官僚、学者連中が「経済成長よりも財政再建を優先させる」という間違った判断をし続けたせいです。
その結果、さらに赤字は拡大していきました。",2022-01-12 09:30:20,"twittbot.net",122,52,"x252831977","tomoya_1973","TOMOYA<U+0001F408><U+200D><U+2B1B><U+0001F43E>",4427,1326,38611,"YouTubeやってます<U+2728><U+0001F449><U+0001F447>","2010年12月法人成り（12期目）／反緊縮（積極財政）支持、消費税減税→廃止へ／山本太郎とれいわ新選組と須藤元気を応援しています／家族4人（妻、高1、中1）＋猫1<U+0001F431>／北海道在住",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sasuraukame/status/1481382863950192642","サカタアツシ@お仕事色々","日本全国津々浦々","今できる事、したい事、ほしい事があるなら今がその時。",,FALSE,391,1661,19,109900,60533,2010-02-23 09:43:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/116699050/1562071383","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1094074896936628224/x33mVN5L_normal.jpg"
"x212869586","x1481382841464213504",2022-01-12 21:49:26,"sukapunks","郵便局の民営化する当時はかんぽの宿がすごい税金が使われていて、私たちの税金を無駄遣いしてけしからんと思わされて、民営化に賛成した人は多かったと思うけど、実際のところはお金を使って税金使ってた方が、お金が世の中に回ってたから、経済が成長してて良かったのかもしれないね。","Twitter for Android",140,,,,FALSE,TRUE,0,175,,,,,,,,,,,,,,,,"x253059874","tinnpui","ja",,,,,,,,,,,,,,,,"x1481112816622792709","郵便局の民営化する当時はかんぽの宿がすごい税金が使われていて、私たちの税金を無駄遣いしてけしからんと思わされて、民営化に賛成した人は多かったと思うけど、実際のところはお金を使って税金使ってた方が、お金が世の中に回ってたから、経済が成長してて良かったのかもしれないね。",2022-01-12 03:56:27,"Twitter Web App",510,175,"x253059874","tinnpui","ライト<U+0001F34A>",123,270,3481,"名古屋","ライト<U+0001F34A>です。＼(^o^)／ツイキャス、ショールーム専用",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sukapunks/status/1481382841464213504","スカパンクス","静岡県のだいぶ西の方か北の方","THE SLICKS/SNOW BLADE のバンドマン。
SNOWBLADEのAb「Kaleido Scope」下記で配信中。
https://t.co/EiI8CbWkt4　お問合せはDMで。

Like: ブランキー　ミッシェル　ピンボールズ    田島昭宇　高橋留美子　手塚治虫　れいわ新選組他多数　",,FALSE,1299,4454,17,26735,158221,2010-11-07 08:49:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/212869586/1604929494","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463837290485411840/jDfG2I50_normal.jpg"
"x1467034466564849666","x1481382841271611398",2022-01-12 21:49:26,"jameg56626088","木全また経済回しちゃう？？？

#JO1 @official_jo1 #Prologue #僕らの季節 / We Alright","Twitter for iPhone",82,,,,FALSE,TRUE,0,91,,,"JO1 Prologue 僕らの季節",,,,,,,,,,,,,"x1430956100170313729 x1204439457073487872","JO1_no_saifu official_jo1","ja",,,,,,,,,,,,,,,,"x1481275811684823044","木全また経済回しちゃう？？？

#JO1 @official_jo1 #Prologue #僕らの季節 / We Alright",2022-01-12 14:44:08,"Twitter for iPhone",60,91,"x1430956100170313729","JO1_no_saifu","を^_^GttT",323,338,8621,"","Go to the TOP！<U+0001F30F><U+0001F4AB> / JAMさんフォロバします<U+FE0E>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jameg56626088/status/1481382841271611398","jameg-GttT","","JO1_WE_GO_TO_THE_TOP<U+0001F446><U+2728> RT多めですが沢山のJAMさんとつながりたいので、無言フォロー失礼します<U+0001F4A6> フォロー大歓迎です<U+0001F42F><U+0001F42F> 絶対GttT<U+203C><U+FE0F>",,FALSE,296,358,0,4910,5857,2021-12-04 07:34:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/1467034466564849666/1641039769",,"http://pbs.twimg.com/profile_images/1479392761866780672/joGc9Mvt_normal.jpg"
"x451755560","x1481382836410392576",2022-01-12 21:49:25,"kotato17","毎日Twitterデモ。
昨年は子ども等へ限定的に現金給付しました。新型コロナ禍は長期化しています。今年は分断や不公平感を引き起こさないためにも、一律給付金を支給して、生活や地域経済を下支えしましょう。給付金を何度も支給しましょう。
#Twitter一揆0111
#早急に19歳以上にも一律給付金出せ","Twitter Web App",140,,,,FALSE,TRUE,0,533,,,,,,,,,,,,,,,,"x250018237","fujitatakanori","ja",,,,,,,,,,,,,,,,"x1480855757578903554","毎日Twitterデモ。
昨年は子ども等へ限定的に現金給付しました。新型コロナ禍は長期化しています。今年は分断や不公平感を引き起こさないためにも、一律給付金を支給して、生活や地域経済を下支えしましょう。給付金を何度も支給しましょう。
#Twitter一揆0111
#早急に19歳以上にも一律給付金出せ",2022-01-11 10:55:00,"Twitter Web App",1019,533,"x250018237","fujitatakanori","藤田孝典",72182,296,32627,"日本 埼玉","給付金再支給まで毎日デモ継続中。
NPOほっとプラス理事。聖学院大学客員准教授。北海道大学公共政策大学院フェロー。反貧困ネット埼玉代表。社会福祉士。著書『コロナ貧困』『棄民世代』『下流老人』『貧困世代』など。連絡は hotplus@citrus.ocn.ne.jp",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kotato17/status/1481382836410392576","小瀧　隆仁","千葉","充電中",,FALSE,36,199,0,3374,2499,2011-12-31 23:57:30,FALSE,,,,,"http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1195222206202011648/06PuXBJX_normal.jpg"
"x235046503","x1481382835910889472",2022-01-12 21:49:25,"shape_1219","「政府は国と地方の基礎的財政収支（プライマリーバランス、PB）の黒字化の時期を2027年度から26年度へ前倒しする。21年度の税収が過去最高となり、22年度も増えるとみるためだ。…歳出改革を続ければ達成可能な水準」

岸田内閣に日本経済を成長させる気はないということだな https://t.co/94r8ZxcFey","Twitter for iPhone",140,,,,FALSE,TRUE,0,35,,,,,,,,,,,,,,,,"x1051814750105952256","antitaxhike","ja",,,,,,,,,,,,,,,,"x1481362576928034820","「政府は国と地方の基礎的財政収支（プライマリーバランス、PB）の黒字化の時期を2027年度から26年度へ前倒しする。21年度の税収が過去最高となり、22年度も増えるとみるためだ。…歳出改革を続ければ達成可能な水準」

岸田内閣に日本経済を成長させる気はないということだな https://t.co/94r8ZxcFey",2022-01-12 20:28:55,"Twitter for iPhone",92,35,"x1051814750105952256","antitaxhike","リフレ女子",16594,93,13178,"","「マクロ経済政策による有効需要の創出によってデフレから脱却し、マイルドなインフレを維持する」という本源的な意味で「リフレ」を冠しています。支持するのは特定のイデオロギーではなく日本の国益。自主防衛の確立と、教育研究投資増額による国富増大を主張しています。週に一度の音声配信はリンクからどうぞ。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shape_1219/status/1481382835910889472","sha*e_1*19","香川県高松市","Perfumeを熱烈に応援するブロガー団体PerfumeSquare（略称：パフュスク）関西支部の会員です！","https://t.co/NU49FQG0sv",FALSE,334,300,9,37622,66128,2011-01-07 06:12:29,FALSE,"https://t.co/NU49FQG0sv","http://blog.livedoor.jp/shape_1219/",,"https://pbs.twimg.com/profile_banners/235046503/1447930761","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1209058705/Image221_normal.jpg"
"x154910622","x1481381943845752832",2022-01-12 21:45:52,"YutakaYoshioka","脱炭素へ経済社会の大変革　首相の施政方針原案判明 https://t.co/6QYQPsFrRK","Twitter for iPad",60,,,,FALSE,TRUE,0,1,,,,,"bit.ly/3nhZWNK","https://t.co/6QYQPsFrRK","https://bit.ly/3nhZWNK",,,,,,,,,"x10462562","47news","ja",,,,,,,,,,,,,,,,"x1481370702817394688","脱炭素へ経済社会の大変革　首相の施政方針原案判明 https://t.co/6QYQPsFrRK",2022-01-12 21:01:12,"47NEWS",2,1,"x10462562","47news","47NEWS",447821,2,788039,"Tokyo","共同通信ニュースの非公式Botです。お問い合わせは @47newshelp へツイートしてください。速報ニュースのみ欲しい方は @47newsflash をご利用ください。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YutakaYoshioka/status/1481381943845752832","吉岡 豊<U+0001F3F3><U+FE0F><U+200D><U+0001F308>","Kobe City, Japan","マウスジグラーとスクリーンセーバーキラーの専門家。Expert in Mouse Jiggler and Screen Saver Killer. スクリーンセーバーキラーを検索 メルカリ https://t.co/XqSZWcif2j ラクマ https://t.co/fksxJ6KNG2 ヤフオク https://t.co/dvDU3M9rKT","https://t.co/6GptQiNvcd",FALSE,1702,1150,59,714511,5265,2010-06-12 15:17:41,FALSE,"https://t.co/6GptQiNvcd","http://twilog.org/YutakaYoshioka",,"https://pbs.twimg.com/profile_banners/154910622/1374546788","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/587373043669864450/3bcN35bd_normal.jpg"
"x154910622","x1481382814914576385",2022-01-12 21:49:20,"YutakaYoshioka","経緯として、経済効果試算の元データは、12/24に電話でIR推進局に説明を求めたが、公開請求せよとのことだったので請求した。その請求に対しパブコメ期間に公開しない決定を出した。

IR(カジノ)計画への意見を聞く気ないじゃないですか。
これで市民合意とは言えない。国への認可申請も大義がない。","Twitter for iPad",140,,,,FALSE,TRUE,0,828,,,,,,,,,,,,,,,,"x1054748807873753088","oishiakiko","ja",,,,,,,,,,,,,,,,"x1481096257188032513","経緯として、経済効果試算の元データは、12/24に電話でIR推進局に説明を求めたが、公開請求せよとのことだったので請求した。その請求に対しパブコメ期間に公開しない決定を出した。

IR(カジノ)計画への意見を聞く気ないじゃないですか。
これで市民合意とは言えない。国への認可申請も大義がない。",2022-01-12 02:50:39,"Twitter for iPhone",1488,828,"x1054748807873753088","oishiakiko","大石あきこ れいわ新選組 衆議院議員(大阪５区)",60426,825,12660,"大阪市淀川区,東淀川,西淀川,此花/Japan","2021.10.31- れいわ新選組 衆議院議員(大阪5区)／コロナ脱却給付金／消費税は廃止／介護保育の月給10万アップ／社会保険負担軽減／子ども手当・月3万円／安定雇用1000万人／あかん都構想・カジノ／反緊縮<U+0001F339>https://t.co/3p4hDvShbL／サポーター募集",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YutakaYoshioka/status/1481382814914576385","吉岡 豊<U+0001F3F3><U+FE0F><U+200D><U+0001F308>","Kobe City, Japan","マウスジグラーとスクリーンセーバーキラーの専門家。Expert in Mouse Jiggler and Screen Saver Killer. スクリーンセーバーキラーを検索 メルカリ https://t.co/XqSZWcif2j ラクマ https://t.co/fksxJ6KNG2 ヤフオク https://t.co/dvDU3M9rKT","https://t.co/6GptQiNvcd",FALSE,1702,1150,59,714511,5265,2010-06-12 15:17:41,FALSE,"https://t.co/6GptQiNvcd","http://twilog.org/YutakaYoshioka",,"https://pbs.twimg.com/profile_banners/154910622/1374546788","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/587373043669864450/3bcN35bd_normal.jpg"
"x154910622","x1481382798154170370",2022-01-12 21:49:16,"YutakaYoshioka","吉村知事@hiroyoshimura 、
松井市長@gogoichiro 、
IR(カジノ)計画案のパブコメ意見をするために、経済効果試算の元データを速やかに情報公開請求しましたが、本日、市が2/7までの公開延期通知を出してきました。
パブコメ期限が1/21までなので間に合いません。パブコメ期限も延長してください。続→ https://t.co/69FFSZGA0i","Twitter for iPad",140,,,,FALSE,TRUE,0,1610,,,,,,,,,,,,,,,,"x1054748807873753088 x145599783 x134715633","oishiakiko hiroyoshimura gogoichiro","ja",,,,,,,,,,,,,,,,"x1481091632074489859","吉村知事@hiroyoshimura 、
松井市長@gogoichiro 、
IR(カジノ)計画案のパブコメ意見をするために、経済効果試算の元データを速やかに情報公開請求しましたが、本日、市が2/7までの公開延期通知を出してきました。
パブコメ期限が1/21までなので間に合いません。パブコメ期限も延長してください。続→ https://t.co/69FFSZGA0i",2022-01-12 02:32:17,"Twitter for iPhone",2579,1610,"x1054748807873753088","oishiakiko","大石あきこ れいわ新選組 衆議院議員(大阪５区)",60426,825,12660,"大阪市淀川区,東淀川,西淀川,此花/Japan","2021.10.31- れいわ新選組 衆議院議員(大阪5区)／コロナ脱却給付金／消費税は廃止／介護保育の月給10万アップ／社会保険負担軽減／子ども手当・月3万円／安定雇用1000万人／あかん都構想・カジノ／反緊縮<U+0001F339>https://t.co/3p4hDvShbL／サポーター募集",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YutakaYoshioka/status/1481382798154170370","吉岡 豊<U+0001F3F3><U+FE0F><U+200D><U+0001F308>","Kobe City, Japan","マウスジグラーとスクリーンセーバーキラーの専門家。Expert in Mouse Jiggler and Screen Saver Killer. スクリーンセーバーキラーを検索 メルカリ https://t.co/XqSZWcif2j ラクマ https://t.co/fksxJ6KNG2 ヤフオク https://t.co/dvDU3M9rKT","https://t.co/6GptQiNvcd",FALSE,1702,1150,59,714511,5265,2010-06-12 15:17:41,FALSE,"https://t.co/6GptQiNvcd","http://twilog.org/YutakaYoshioka",,"https://pbs.twimg.com/profile_banners/154910622/1374546788","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/587373043669864450/3bcN35bd_normal.jpg"
"x876774019655008256","x1481382813492740096",2022-01-12 21:49:20,"rainrai77992557","レジ袋大手スーパーバッグの早期退職希望者募集の件で考えたんだけど、もし「レジ袋以外のプラ製品にも同じことがされたら」と考えると恐怖。仮にプラ食器(フォーク等)がその対象になったら影響を受けるのは製造企業だけでなく、それを運ぶ運送業や使用する飲食業にも及ぶんだよ？経済更に鈍化するよ？","Twitter for Android",140,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,,,"x828051556775796736","greibr_fate","ja",,,,,,,,,,,,,,,,"x1481375661030019072","レジ袋大手スーパーバッグの早期退職希望者募集の件で考えたんだけど、もし「レジ袋以外のプラ製品にも同じことがされたら」と考えると恐怖。仮にプラ食器(フォーク等)がその対象になったら影響を受けるのは製造企業だけでなく、それを運ぶ運送業や使用する飲食業にも及ぶんだよ？経済更に鈍化するよ？",2022-01-12 21:20:54,"Twitter for Android",20,12,"x828051556775796736","greibr_fate","グレイバー",107,300,18830,"徳島","生声とゆっくりで活動する実況者&時々活動する二次創作字書き。基本的にはその時にハマってるものや二次創作字書き故の妄想や考察などを呟いている
ソーシャルはアズレンとグラブルをプレイ中
最近Apexでランページとセンチネルが消えたことに悲しみを背負っている",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rainrai77992557/status/1481382813492740096","rain-rain","ムーミン谷の底","楽しくオタ活したい<U+0001F60A>永田町界隈の事も流しますのでご注意くださいね<U+0001F609>",,FALSE,210,236,0,125614,128608,2017-06-19 12:09:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/876774019655008256/1574126614",,"http://pbs.twimg.com/profile_images/876787772534607873/6P7NcFxH_normal.jpg"
"x1479827952846372865","x1481382804726624256",2022-01-12 21:49:18,"KK2022_tjhf","農業は常に「自由」である事を求めているんだけど、周りからは「農業の方が自由とは程遠い」と言われる。違うんよ。経済的自由を目指してるんじゃなくて、自分の采配で物事を決定出来る選択的な自由を求めているのよ。傍若無人に振る舞う無責任な自由は求めてないのよ。伝わらんと思うけど。","Twitter for Android",140,,,,FALSE,TRUE,0,13,,,,,,,,,,,,,,,,"x1397795310726828032","sengen_ya","ja",,,,,,,,,,,,,,,,"x1480704847980949505","農業は常に「自由」である事を求めているんだけど、周りからは「農業の方が自由とは程遠い」と言われる。違うんよ。経済的自由を目指してるんじゃなくて、自分の采配で物事を決定出来る選択的な自由を求めているのよ。傍若無人に振る舞う無責任な自由は求めてないのよ。伝わらんと思うけど。",2022-01-11 00:55:20,"Twitter for Android",222,13,"x1397795310726828032","sengen_ya","Raita Kakui＠新規就農勢",295,247,955,"狭山市→川越市→山梨県都留市（19年在住）","山梨県都留（つる）市にて就農。今年で就農4年目。

主にスイートコーン、ブロッコリー主軸に栽培。あと干し芋。

「道の駅つる」をはじめ、富士東部各直売所に卸しています。

先に農業を始めた身として、今後農業や事業に興味のある方に、発信出来る事は出来るだけ発信。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KK2022_tjhf/status/1481382804726624256","農家０年生","","春から新規就農するため準備中！！
今は農業研修生の24歳男です。よろしくお願いします<U+0001F647><U+200D>♂<U+FE0F>
        関西の某大学文学部に進学→故郷のためになることをやりたいと思い悩み抜いた末、Uターンして農業の道に進むことを決めました。
栽培する作物は果樹(梨、ぶどう等)と野菜(長ネギ、なす、西洋野菜等)の予定<U+0001F347><U+0001F966>",,FALSE,601,846,3,148,2337,2022-01-08 14:51:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1479827952846372865/1641655813",,"http://pbs.twimg.com/profile_images/1479828939506065408/2GjAKdkI_normal.jpg"
"x1115062201952301057","x1481382800154828802",2022-01-12 21:49:16,"GDGI1ruyxxrOZBj","個人的見解だけど、SDGsは経済的に優れた先進国が上から目線で定めた物と言わざるを得ず、実際の運用も金や権力を持つ者が建前として利用して利権に絡めて金銭を得てるだけに思うし、持続可能以前に実現可能ではないように思う。それに全ての人の未来を良く、というのは崩壊したソ連の標語のようだ。","Twitter for Android",140,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,,,"x1137976200389832704","Stalin_Bot_JP","ja",,,,,,,,,,,,,,,,"x1481124915848019970","個人的見解だけど、SDGsは経済的に優れた先進国が上から目線で定めた物と言わざるを得ず、実際の運用も金や権力を持つ者が建前として利用して利権に絡めて金銭を得てるだけに思うし、持続可能以前に実現可能ではないように思う。それに全ての人の未来を良く、というのは崩壊したソ連の標語のようだ。",2022-01-12 04:44:32,"Twitter Web App",39,8,"x1137976200389832704","Stalin_Bot_JP","ヨシフ・スターリン現場長.7z",6676,50,40850,"シベリア建設公社　事務所","ソ○エト連邦よ、永遠なれ！ヨシフっぽい何かです。フォロバはしていませんが、良ければド○ツ兵もソ連人民も、物好きもお気軽にフォローして監視してください。中の人の脳内はやべーですが、フォロワーの質は不思議と良いです。メイド服おススメする妖怪。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GDGI1ruyxxrOZBj/status/1481382800154828802","三木 拓生","","しがない公務員兼エンジョイタイプの鯖ゲーマー。",,FALSE,51,69,1,1740,4818,2019-04-08 01:22:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1115062201952301057/1575805332",,"http://pbs.twimg.com/profile_images/1170166005538050048/rDukp7Cb_normal.jpg"
"x215188611","x1481382799282405376",2022-01-12 21:49:16,"sakoyama_k","アフリカ経済回復遅れ　低い接種率でコロナ長期化懸念
https://t.co/qtZlvrO62U","Twitter for iPhone",49,,,,FALSE,FALSE,1,0,,,,,"nikkei.com/article/DGXZQO…","https://t.co/qtZlvrO62U","https://www.nikkei.com/article/DGXZQOGR11B8G0R10C22A1000000/",,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sakoyama_k/status/1481382799282405376","佐子山慶一郎 Keiichiro Sakoyama","日本","通信・IT関連系の人。テック、金融、スタートアップ、B級ニュース好き。 https://t.co/OPZb2ozSKU 日本、イギリス、フランス、アメリカ、インドに居住歴。English account @sakoyamak","https://t.co/0t9YLyI0ZI",FALSE,1516,145,27,24321,4938,2010-11-13 06:45:33,FALSE,"https://t.co/0t9YLyI0ZI","http://everydaywinediary.blogspot.jp/",,"https://pbs.twimg.com/profile_banners/215188611/1525711942","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1367662141927428098/gbbIXz78_normal.jpg"
"x1330254725980286979","x1481382795897294850",2022-01-12 21:49:15,"moom2951","#韓国 と #台湾 は、一人当たりGDPで日本と同レベルになり、追い越そうとしている。高い成長が今後も予測されるので、今後、日本との差が広がる。日本経済停滞の原因として、人口高齢化もあるが、技術進歩率の低さも大きい。韓国の技術進歩率は、将来も高いと予測されている。https://t.co/O188cSAzNB","Twitter for iPhone",140,,,,FALSE,TRUE,0,15,,,"韓国 台湾",,,,,,,,,,,,,"x877452224","yukionoguchi10","ja",,,,,,,,,,,,,,,,"x1481379693496782848","#韓国 と #台湾 は、一人当たりGDPで日本と同レベルになり、追い越そうとしている。高い成長が今後も予測されるので、今後、日本との差が広がる。日本経済停滞の原因として、人口高齢化もあるが、技術進歩率の低さも大きい。韓国の技術進歩率は、将来も高いと予測されている。https://t.co/O188cSAzNB",2022-01-12 21:36:56,"Twitter Web App",32,15,"x877452224","yukionoguchi10","野口悠紀雄",32827,18,4534,"","一人の伝道師として、信念を述べ続けたいと思います。
それが正しいと人々が認めてくれる日がいつか来ると信じて。

講演・執筆・ご取材などのご連絡は、https://t.co/psizDYmvKv
からお受けできます（リモートでの講演もお受けします）。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/moom2951/status/1481382795897294850","moon","","時節を待つ｜米国株｜WEB3.0｜DAO社会｜労働は価値提供のために｜生涯投資家 | 本多静六、安田善次郎に私淑｜<U+0001F987><U+0001F50A>",,FALSE,200,219,11,1938,690,2020-11-21 21:00:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/1330254725980286979/1621337214",,"http://pbs.twimg.com/profile_images/1393823467603042310/Bs7xVmut_normal.jpg"
